search_date,day_of_week,location,hotel_id,hotel_name,price,currency,rating,address,city_code,latitude,longitude,distance_from_center,amenities,room_type,board_type,altitude,canton,destination_type,distance_to_airport_km,month,quarter,week_of_year,day_of_year,is_weekend,season,is_public_holiday,is_school_vacation,temp_avg,temp_min,temp_max,precipitation_mm,snow_depth_cm,sunshine_hours,is_ski_season,hotel_chain,is_chain_hotel
15.06.2026,Monday,Zuerich,MCZRHDTM,Zurich Marriott Hotel,697.67,CHF,4.4,"Poststrasse 81, Zuerich",ZRH,47.38247,8.54026,0.63,"WiFi,Gym,Pool,Spa",SUPERIOR_ROOM,ROOM_ONLY,408,Zurich,city,9.2,6,2,25,166,FALSE,Summer,FALSE,FALSE,19.1,15.9,24.4,5.2,0,8.4,FALSE,Marriott,TRUE
15.06.2026,Monday,Zuerich,ONZRHCTY,HOTEL CITY,249.84,CHF,3.7,"Hauptstrasse 71, Zuerich",ZRH,47.37474,8.53611,0.48,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,408,Zurich,city,10.1,6,2,25,166,FALSE,Summer,FALSE,FALSE,19.7,14.5,22.7,0,0,8.2,FALSE,Independent,FALSE
15.06.2026,Monday,Zuerich,XKZRH001,Hotel du Lac,112.04,CHF,2.9,"Bahnhofstrasse 1, Zuerich",ZRH,47.36649,8.53675,1.22,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,408,Zurich,city,11,6,2,25,166,FALSE,Summer,FALSE,FALSE,22,17.6,27.5,2.1,0,11.5,FALSE,Independent,FALSE
22.06.2026,Monday,Arosa,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,252.8,CHF,4,"Poststrasse 52, Arosa",ZRH,47.37503,8.54445,107.47,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,10.8,7.6,14.8,0,0,9.2,FALSE,Best Western,TRUE
22.06.2026,Monday,Arosa,MCZRHDTM,Zurich Marriott Hotel,635.96,CHF,4.3,"Marktplatz 35, Arosa",ZRH,47.38247,8.54026,108.23,"WiFi,Gym,Pool,Spa",SUITE,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,10.5,3.9,14.4,2.6,0,11.4,FALSE,Marriott,TRUE
22.06.2026,Monday,Arosa,ONZRHCTY,HOTEL CITY,225.56,CHF,3.7,"Poststrasse 82, Arosa",ZRH,47.37474,8.53611,107.95,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,11.1,7.7,16.6,0.5,0,11.6,FALSE,Independent,FALSE
22.06.2026,Monday,Arosa,XKZRH001,Hotel du Lac,102.92,CHF,2.9,"Kirchgasse 2, Arosa",ZRH,47.36649,8.53675,107.36,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,13.7,8.9,17.2,5.1,0,8.8,FALSE,Independent,FALSE
22.06.2026,Monday,Basel,RTBSLBAH,ibis Basel Bahnhof,109.77,CHF,2.7,"Bahnhofstrasse 79, Basel",BSL,47.54683,7.58427,1.46,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,260,Basel-Stadt,city,7.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,21.7,18.2,28.1,0,0,11,FALSE,Accor (ibis),TRUE
22.06.2026,Monday,Bern,BWBRN230,Best Western Plus Hotel Bern,206.68,CHF,3.6,"Poststrasse 49, Bern",BRN,46.94877,7.44633,0.12,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,542,Bern,city,5.5,6,2,26,173,FALSE,Summer,FALSE,FALSE,19.5,14.5,24.2,1.4,0,9.9,FALSE,Best Western,TRUE
22.06.2026,Monday,Chur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,260.36,CHF,4.3,"Kirchgasse 41, Chur",ZRH,47.37503,8.54445,94.9,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,19.2,15.7,26.1,3.8,0,11.5,FALSE,Best Western,TRUE
22.06.2026,Monday,Chur,ONZRHCTY,HOTEL CITY,227.3,CHF,4.2,"Bahnhofstrasse 46, Chur",ZRH,47.37474,8.53611,95.38,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,593,Graubuenden,city,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,20.8,16.4,26.7,0.7,0,10.2,FALSE,Independent,FALSE
22.06.2026,Monday,Genf,ICGVAICA,INTERCONTINENTAL GENEVA,616.24,CHF,4.4,"Poststrasse 85, Genf",GVA,46.22461,6.13268,2.39,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,2.4,6,2,26,173,FALSE,Summer,FALSE,FALSE,23,19.1,29.4,2.1,0,10.7,FALSE,IHG (InterContinental),TRUE
22.06.2026,Monday,Genf,RTGVAGAR,ibis Geneve Centre Gare,142.1,CHF,3,"Hauptstrasse 1, Genf",GVA,46.20765,6.13827,0.52,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,17.5,12.1,21.3,1.6,0,9,FALSE,Accor (ibis),TRUE
22.06.2026,Monday,Genf,RTGVARES,Résidence Studio Genève Centre,135.81,CHF,3.1,"Bahnhofstrasse 67, Genf",GVA,46.2117,6.14696,0.86,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,17.2,12.6,23.2,0.7,0,8.5,FALSE,Independent,FALSE
22.06.2026,Monday,Interlaken,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,254.96,CHF,3.9,"Bahnhofstrasse 92, Interlaken",ZRH,47.37503,8.54445,92.36,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,18.3,13.8,23.3,3.1,0,9.5,FALSE,Best Western,TRUE
22.06.2026,Monday,Interlaken,MCZRHDTM,Zurich Marriott Hotel,659.88,CHF,4.3,"Hauptstrasse 66, Interlaken",ZRH,47.38247,8.54026,92.87,"WiFi,Gym,Pool,Spa",SUITE,ROOM_ONLY,570,Bern,mountain_resort,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,20,16.2,25.7,0,0,9.8,FALSE,Marriott,TRUE
22.06.2026,Monday,Interlaken,ONZRHCTY,HOTEL CITY,234.35,CHF,4,"Marktplatz 63, Interlaken",ZRH,47.37474,8.53611,91.98,"WiFi,Gym,Pool,Spa",BUDGET_ROOM,ROOM_ONLY,570,Bern,mountain_resort,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,21.7,15.1,24.8,2.1,0,11.5,FALSE,Independent,FALSE
22.06.2026,Monday,Interlaken,XKZRH001,Hotel du Lac,109.24,CHF,3.1,"Bahnhofstrasse 67, Interlaken",ZRH,47.36649,8.53675,91.25,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,16.9,11.4,21.3,4,0,11.5,FALSE,Independent,FALSE
22.06.2026,Monday,Lausanne,ICGVAICA,INTERCONTINENTAL GENEVA,565.12,CHF,4.7,"Kirchgasse 34, Lausanne",GVA,46.22461,6.13268,50.46,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,2.4,6,2,26,173,FALSE,Summer,FALSE,FALSE,22.3,18.4,29.1,2.3,0,10.7,FALSE,IHG (InterContinental),TRUE
22.06.2026,Monday,Lausanne,RTGVAGAR,ibis Geneve Centre Gare,146.4,CHF,3,"Kirchgasse 94, Lausanne",GVA,46.20765,6.13827,51.39,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,21,15.1,24.8,7.6,0,11.5,FALSE,Accor (ibis),TRUE
22.06.2026,Monday,Lausanne,RTGVARES,Résidence Studio Genève Centre,130.54,CHF,3.3,"Kirchgasse 22, Lausanne",GVA,46.2117,6.14696,50.59,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,21.9,15.2,28.3,1.8,0,8.4,FALSE,Independent,FALSE
22.06.2026,Monday,Luzern,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,228.06,CHF,3.8,"Bahnhofstrasse 58, Luzern",ZRH,47.37503,8.54445,40.25,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,18.4,14.2,21.8,0,0,8.5,FALSE,Best Western,TRUE
22.06.2026,Monday,Luzern,MCZRHDTM,Zurich Marriott Hotel,596.12,CHF,4.4,"Bahnhofstrasse 85, Luzern",ZRH,47.38247,8.54026,40.86,"WiFi,Parking,Breakfast",SUITE,ROOM_ONLY,435,Lucerne,city,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,18.3,12.1,24.5,0,0,8.2,FALSE,Marriott,TRUE
22.06.2026,Monday,Luzern,ONZRHCTY,HOTEL CITY,225.12,CHF,3.7,"Poststrasse 1, Luzern",ZRH,47.37474,8.53611,39.95,"WiFi,Gym,Pool,Spa",BUDGET_ROOM,ROOM_ONLY,435,Lucerne,city,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,17.5,10.8,21.9,1.2,0,10.5,FALSE,Independent,FALSE
22.06.2026,Monday,Luzern,XKZRH001,Hotel du Lac,102.36,CHF,3.1,"Kirchgasse 44, Luzern",ZRH,47.36649,8.53675,39.14,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,21.8,17.4,27,0.4,0,11.3,FALSE,Independent,FALSE
22.06.2026,Monday,St. Gallen,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,240.16,CHF,4.1,"Marktplatz 15, St. Gallen",ZRH,47.37503,8.54445,62.88,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,15.7,10.5,20.3,3.6,0,11.1,FALSE,Best Western,TRUE
22.06.2026,Monday,St. Gallen,MCZRHDTM,Zurich Marriott Hotel,648.35,CHF,4.6,"Bahnhofstrasse 39, St. Gallen",ZRH,47.38247,8.54026,63.12,"WiFi,Parking,Breakfast",SUITE,ROOM_ONLY,675,St. Gallen,city,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,17.5,12.1,23.5,3.4,0,10.1,FALSE,Marriott,TRUE
22.06.2026,Monday,St. Gallen,ONZRHCTY,HOTEL CITY,234.32,CHF,3.7,"Kirchgasse 16, St. Gallen",ZRH,47.37474,8.53611,63.51,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,675,St. Gallen,city,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,19.3,15.7,22.4,4.7,0,10.6,FALSE,Independent,FALSE
22.06.2026,Monday,St. Gallen,XKZRH001,Hotel du Lac,111.52,CHF,3.1,"Marktplatz 78, St. Gallen",ZRH,47.36649,8.53675,63.55,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,21,16.5,24.9,0.5,0,9.7,FALSE,Independent,FALSE
22.06.2026,Monday,St. Moritz,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,240.32,CHF,4,"Kirchgasse 82, St. Moritz",ZRH,47.37503,8.54445,138.28,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,10.7,5.5,14.6,0.9,0,10,FALSE,Best Western,TRUE
22.06.2026,Monday,St. Moritz,MCZRHDTM,Zurich Marriott Hotel,642.56,CHF,4.2,"Kirchgasse 91, St. Moritz",ZRH,47.38247,8.54026,139.08,"WiFi,Parking,Restaurant,Bar",SUITE,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,10.7,6.1,15.7,0.5,0,9.1,FALSE,Marriott,TRUE
22.06.2026,Monday,St. Moritz,ONZRHCTY,HOTEL CITY,231.89,CHF,3.9,"Marktplatz 2, St. Moritz",ZRH,47.37474,8.53611,138.7,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,8.7,2.7,14.6,3,0,8.9,FALSE,Independent,FALSE
22.06.2026,Monday,St. Moritz,XKZRH001,Hotel du Lac,108.97,CHF,2.8,"Bahnhofstrasse 71, St. Moritz",ZRH,47.36649,8.53675,138.03,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,8.4,3.7,14.8,0.1,0,8.5,FALSE,Independent,FALSE
22.06.2026,Monday,Winterthur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,244.51,CHF,3.8,"Kirchgasse 66, Winterthur",ZRH,47.37503,8.54445,20.79,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,439,Zurich,city,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,20.3,15.8,23.8,0,0,11.5,FALSE,Best Western,TRUE
22.06.2026,Monday,Winterthur,MCZRHDTM,Zurich Marriott Hotel,636.41,CHF,4.7,"Bahnhofstrasse 5, Winterthur",ZRH,47.38247,8.54026,20.48,"WiFi,Parking,Restaurant,Bar",SUITE,ROOM_ONLY,439,Zurich,city,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,19.2,12.2,24.5,1.7,0,9.6,FALSE,Marriott,TRUE
22.06.2026,Monday,Winterthur,ONZRHCTY,HOTEL CITY,229.43,CHF,3.9,"Kirchgasse 49, Winterthur",ZRH,47.37474,8.53611,21.28,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,439,Zurich,city,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,18.7,14.4,25.2,4.3,0,8.5,FALSE,Independent,FALSE
22.06.2026,Monday,Winterthur,XKZRH001,Hotel du Lac,106.06,CHF,3.3,"Hauptstrasse 80, Winterthur",ZRH,47.36649,8.53675,21.86,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,439,Zurich,city,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,20.3,14.7,24,1.6,0,11.1,FALSE,Independent,FALSE
22.06.2026,Monday,Zermatt,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,247.27,CHF,3.8,"Kirchgasse 29, Zermatt",ZRH,47.37503,8.54445,162.35,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,12.8,6,16.9,3.3,0,8.9,FALSE,Best Western,TRUE
22.06.2026,Monday,Zermatt,MCZRHDTM,Zurich Marriott Hotel,614.54,CHF,4.7,"Bahnhofstrasse 30, Zermatt",ZRH,47.38247,8.54026,163,"WiFi,Parking,Breakfast",SUITE,ROOM_ONLY,1620,Valais,alpine_ski_resort,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,11.5,6.3,15.4,2.5,0,9,FALSE,Marriott,TRUE
22.06.2026,Monday,Zermatt,ONZRHCTY,HOTEL CITY,227.09,CHF,3.8,"Kirchgasse 93, Zermatt",ZRH,47.37474,8.53611,162.08,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,11.6,5.3,16,4.5,0,9,FALSE,Independent,FALSE
22.06.2026,Monday,Zermatt,XKZRH001,Hotel du Lac,106.41,CHF,3,"Kirchgasse 74, Zermatt",ZRH,47.36649,8.53675,161.25,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,14.2,10.1,17.3,4.4,0,9.4,FALSE,Independent,FALSE
22.06.2026,Monday,Zuerich,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,246.53,CHF,4,"Hauptstrasse 49, Zuerich",ZRH,47.37503,8.54445,0.29,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,408,Zurich,city,10,6,2,26,173,FALSE,Summer,FALSE,FALSE,20.5,14.2,25.5,3.6,0,12,FALSE,Best Western,TRUE
22.06.2026,Monday,Zuerich,MCZRHDTM,Zurich Marriott Hotel,615.9,CHF,4.2,"Bahnhofstrasse 14, Zuerich",ZRH,47.38247,8.54026,0.63,"WiFi,Parking,Restaurant,Bar",SUITE,ROOM_ONLY,408,Zurich,city,9.2,6,2,26,173,FALSE,Summer,FALSE,FALSE,19.5,13,22.7,1,0,11,FALSE,Marriott,TRUE
22.06.2026,Monday,Zuerich,ONZRHCTY,HOTEL CITY,246.58,CHF,4.2,"Marktplatz 11, Zuerich",ZRH,47.37474,8.53611,0.48,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,408,Zurich,city,10.1,6,2,26,173,FALSE,Summer,FALSE,FALSE,22.6,18,28.4,1.1,0,8.8,FALSE,Independent,FALSE
22.06.2026,Monday,Zuerich,XKZRH001,Hotel du Lac,109.41,CHF,2.7,"Marktplatz 97, Zuerich",ZRH,47.36649,8.53675,1.22,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,408,Zurich,city,11,6,2,26,173,FALSE,Summer,FALSE,FALSE,20.1,14.7,26.7,1.6,0,9.6,FALSE,Independent,FALSE
29.06.2026,Monday,Arosa,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,249.17,CHF,4,"Poststrasse 22, Arosa",ZRH,47.37503,8.54445,107.47,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,10,6,2,27,180,FALSE,Summer,FALSE,FALSE,12.7,6.6,17.2,1.5,0,8.2,FALSE,Best Western,TRUE
29.06.2026,Monday,Arosa,MCZRHDTM,Zurich Marriott Hotel,562.26,CHF,4.5,"Hauptstrasse 95, Arosa",ZRH,47.38247,8.54026,108.23,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,9.2,6,2,27,180,FALSE,Summer,FALSE,FALSE,12.1,6,17.2,4.4,0,8.3,FALSE,Marriott,TRUE
29.06.2026,Monday,Arosa,ONZRHCTY,HOTEL CITY,227.03,CHF,4.3,"Poststrasse 6, Arosa",ZRH,47.37474,8.53611,107.95,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,10.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,11.9,5.8,18,1.6,0,9.1,FALSE,Independent,FALSE
29.06.2026,Monday,Arosa,XKZRH001,Hotel du Lac,109.53,CHF,2.8,"Marktplatz 1, Arosa",ZRH,47.36649,8.53675,107.36,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,11,6,2,27,180,FALSE,Summer,FALSE,FALSE,10.9,6,14.4,2.7,0,10.5,FALSE,Independent,FALSE
29.06.2026,Monday,Basel,RTBSLBAH,ibis Basel Bahnhof,114.85,CHF,2.8,"Hauptstrasse 77, Basel",BSL,47.54683,7.58427,1.46,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,260,Basel-Stadt,city,7.2,6,2,27,180,FALSE,Summer,FALSE,FALSE,17.9,13.4,21.7,2.5,0,8.1,FALSE,Accor (ibis),TRUE
29.06.2026,Monday,Bern,BWBRN230,Best Western Plus Hotel Bern,210.58,CHF,3.4,"Poststrasse 46, Bern",BRN,46.94877,7.44633,0.12,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,542,Bern,city,5.5,6,2,27,180,FALSE,Summer,FALSE,FALSE,19.7,16.1,25.3,3.1,0,9.4,FALSE,Best Western,TRUE
29.06.2026,Monday,Chur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,258.2,CHF,3.7,"Kirchgasse 1, Chur",ZRH,47.37503,8.54445,94.9,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,10,6,2,27,180,FALSE,Summer,FALSE,FALSE,17.7,13.2,21.5,1.3,0,11.3,FALSE,Best Western,TRUE
29.06.2026,Monday,Chur,MCZRHDTM,Zurich Marriott Hotel,606.54,CHF,4.3,"Bahnhofstrasse 25, Chur",ZRH,47.38247,8.54026,95.65,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,593,Graubuenden,city,9.2,6,2,27,180,FALSE,Summer,FALSE,FALSE,17.1,11.2,21.6,4.6,0,11.2,FALSE,Marriott,TRUE
29.06.2026,Monday,Chur,ONZRHCTY,HOTEL CITY,238.62,CHF,4.3,"Poststrasse 63, Chur",ZRH,47.37474,8.53611,95.38,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,593,Graubuenden,city,10.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,19.3,16,24.6,0.5,0,9.6,FALSE,Independent,FALSE
29.06.2026,Monday,Chur,XKZRH001,Hotel du Lac,106.86,CHF,3.1,"Poststrasse 2, Chur",ZRH,47.36649,8.53675,94.78,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,11,6,2,27,180,FALSE,Summer,FALSE,FALSE,21,14.7,25.4,1.3,0,9.8,FALSE,Independent,FALSE
29.06.2026,Monday,Genf,ICGVAICA,INTERCONTINENTAL GENEVA,557.83,CHF,4.6,"Poststrasse 18, Genf",GVA,46.22461,6.13268,2.39,"WiFi,Restaurant,Room Service",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,2.4,6,2,27,180,FALSE,Summer,FALSE,FALSE,19.8,15.9,24.1,2.1,0,8.1,FALSE,IHG (InterContinental),TRUE
29.06.2026,Monday,Genf,RTGVAGAR,ibis Geneve Centre Gare,148.86,CHF,3,"Kirchgasse 61, Genf",GVA,46.20765,6.13827,0.52,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,22,15.4,26,0,0,8.6,FALSE,Accor (ibis),TRUE
29.06.2026,Monday,Genf,RTGVARES,Résidence Studio Genève Centre,131.65,CHF,3.1,"Marktplatz 91, Genf",GVA,46.2117,6.14696,0.86,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,17.3,12.7,20.7,5,0,11.5,FALSE,Independent,FALSE
29.06.2026,Monday,Interlaken,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,244.33,CHF,3.7,"Kirchgasse 13, Interlaken",ZRH,47.37503,8.54445,92.36,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,10,6,2,27,180,FALSE,Summer,FALSE,FALSE,18.3,14.2,21.8,0,0,8.2,FALSE,Best Western,TRUE
29.06.2026,Monday,Interlaken,MCZRHDTM,Zurich Marriott Hotel,592.34,CHF,4.5,"Hauptstrasse 2, Interlaken",ZRH,47.38247,8.54026,92.87,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,570,Bern,mountain_resort,9.2,6,2,27,180,FALSE,Summer,FALSE,FALSE,18.1,13.8,22.6,3.7,0,9.5,FALSE,Marriott,TRUE
29.06.2026,Monday,Interlaken,ONZRHCTY,HOTEL CITY,231.03,CHF,4.2,"Kirchgasse 30, Interlaken",ZRH,47.37474,8.53611,91.98,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,570,Bern,mountain_resort,10.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,17.8,14.4,22.7,2.1,0,9.7,FALSE,Independent,FALSE
29.06.2026,Monday,Interlaken,XKZRH001,Hotel du Lac,104.98,CHF,3.2,"Poststrasse 39, Interlaken",ZRH,47.36649,8.53675,91.25,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,11,6,2,27,180,FALSE,Summer,FALSE,FALSE,20.4,13.5,27,4.2,0,9,FALSE,Independent,FALSE
29.06.2026,Monday,Lausanne,ICGVAICA,INTERCONTINENTAL GENEVA,536.77,CHF,4.7,"Kirchgasse 50, Lausanne",GVA,46.22461,6.13268,50.46,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,2.4,6,2,27,180,FALSE,Summer,FALSE,FALSE,18.3,13.7,22.2,3.7,0,9.2,FALSE,IHG (InterContinental),TRUE
29.06.2026,Monday,Lausanne,RTGVAGAR,ibis Geneve Centre Gare,137.78,CHF,2.9,"Hauptstrasse 29, Lausanne",GVA,46.20765,6.13827,51.39,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,20,15.4,23.3,0.4,0,9.4,FALSE,Accor (ibis),TRUE
29.06.2026,Monday,Lausanne,RTGVARES,Résidence Studio Genève Centre,138.57,CHF,3.3,"Kirchgasse 15, Lausanne",GVA,46.2117,6.14696,50.59,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,22.3,17.7,29.1,0,0,9.2,FALSE,Independent,FALSE
29.06.2026,Monday,Luzern,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,232.38,CHF,3.8,"Poststrasse 52, Luzern",ZRH,47.37503,8.54445,40.25,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,10,6,2,27,180,FALSE,Summer,FALSE,FALSE,19.4,15.5,23.3,1.4,0,10.5,FALSE,Best Western,TRUE
29.06.2026,Monday,Luzern,MCZRHDTM,Zurich Marriott Hotel,558.3,CHF,4.8,"Poststrasse 94, Luzern",ZRH,47.38247,8.54026,40.86,"WiFi,Restaurant,Room Service",STANDARD_ROOM,ROOM_ONLY,435,Lucerne,city,9.2,6,2,27,180,FALSE,Summer,FALSE,FALSE,22.4,17.4,29.2,4.3,0,11.7,FALSE,Marriott,TRUE
29.06.2026,Monday,Luzern,ONZRHCTY,HOTEL CITY,224.9,CHF,3.5,"Hauptstrasse 2, Luzern",ZRH,47.37474,8.53611,39.95,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,435,Lucerne,city,10.1,6,2,27,180,FALSE,Summer,FALSE,FALSE,22.5,16.3,28.9,3.3,0,10.5,FALSE,Independent,FALSE
